,Tweet_Text,Tweet_Date,Tweet_ID,Retweets,Favorites
2919,"10 years of partnership, and still going strong! Over 400 @statefarm employees will volunteer with #HabitatforHumanity this month. https://t.co/Wrr2NhNZ2A",2017-10-05 17:29:17,915992301700308992,11,34
2920,Help build homes and meet new people. Join a #HabitatforHumanity Women Build event today. https://t.co/Vk4M9B85AP,2017-10-04 22:40:02,915708116569862144,19,46
2921,".@daddy_yankee, a Puerto Rico native, is pledging to donate $250,000 to #Habitat and to raise $1.5 million more.  https://t.co/zvhE0JVxx3 https://t.co/f6b9odQD0b",2017-10-04 20:50:52,915680641404084231,317,736
2922,Since 2013 @MaxLite has donated energy-efficient lighting to be sold at #HabitatforHumanity ReStores. Details: https://t.co/lMNzNLlRiv https://t.co/6WNgT29Sxb,2017-10-04 14:50:03,915589839529086978,6,17
2923,"“Habitat for Humanity is answering the call to help families in Puerto Rico get back on their feet."" - @JReckford https://t.co/udXK71Pe73",2017-10-04 14:14:01,915580771167014912,51,104
2924,Are you ready to #volunteer? Here are our tips to make sure you are ready for a #HabitatforHumanity build site. 👷 https://t.co/R6DFqiuqlN,2017-10-03 22:24:01,915341695889416192,27,47
2925,@HunterDouglas #ThankYou for your many years of supporting #HabitatforHumanity!,2017-10-03 20:16:02,915309487371800576,1,1
2926,A @HFHAmeriCorps alum shares how his alternative break led to a transformational experience. https://t.co/Xgvk4IW0yp,2017-10-03 17:14:00,915263679951712256,10,17
2927,"October is National Window Covering Safety Month. @HunterDouglas offers safer, cordless blinds to #HabitatforHumanity homes across the U.S. https://t.co/GQDS1cEkQv",2017-10-03 14:14:02,915218389341270016,6,31
2928,"Read the new blog from Solid Ground, #HabitatforHumanity's global advocacy campaign to improve access to land for shelter. #WorldHabitatDay https://t.co/716PcFf777",2017-10-03 01:09:01,915020833600495616,14,27
2929,"On #WorldHabitatDay, join us as we rededicate ourselves to recognizing the basic right of everyone to adequate shelter. #HabitatforHumanity https://t.co/GqiNM4sMX7",2017-10-02 23:40:03,914998443839508480,38,77
2930,RT @joinsolidground: Today is @UN #WorldHabitatDay! Join the #landrights conversation so everyone has access to shelter. #housingpolicies h…,2017-10-02 22:07:03,914975037630947333,6,0
2931,The principles behind President Carter’s #WorldHabitatDay essay from 2012 still ring true 5 years later. https://t.co/Tw2ekLeZJa,2017-10-02 18:05:37,914914280868368384,38,60
2932,RT @HabitatGSF: Happy #WorldHabitatDay! Today is a good reminder that we build homes with love. This is artwork displayed in a Habitat home…,2017-10-02 17:53:26,914911216815964161,19,0
2933,"RT @HabitatNiagara: Thanks to Prince Philip, Grimsby Secondary &amp; Victoria Public students for promoting the need for adequate shelter on #W…",2017-10-02 13:42:25,914848045933543424,9,0
2934,Happy 93rd birthday to Jimmy Carter! President and Mrs. Carter have built with #HabitatforHumanity every year since 1984. #HabitatCWP https://t.co/4J34TEXO8t,2017-10-01 14:28:06,914497151295787008,377,831
2935,“Service brings us together.” Read our Q&amp;A with Heather Lafferty from @HabitatDenver. https://t.co/3Jw4dNbo07,2017-09-30 18:40:02,914198166014251008,15,50
2936,"“Love isn’t confined to words or pretty things. It’s action.” — Rev. Samuel Emerick, #HabitatforHumanity’s first board chair
#FeelGoodFriday https://t.co/P2J1aMTCDi",2017-09-29 21:40:02,913881076749275136,28,69
2937,"RT @HabitatGSF: The Affordable Housing Bond Act of 2018, aka SB 3, has just been signed. We're closer to addressing our #housingcrisis #Aff…",2017-09-29 19:09:19,913843148438241280,6,0
2938,"On #NationalCoffeeDay, read highlights from Jeanne's Global Village trip to build with coffee growers in Guatemala. https://t.co/NGpbfEGOzf",2017-09-29 16:14:00,913799028533538816,14,60
2939,#HabitatforHumanity will be one of the recipients of this generous donation from @daddy_yankee. #ThankYou https://t.co/nV1sWqYyEv,2017-09-29 13:04:43,913751395198754817,68,178
2940,We can always count on @HabitatLA to bring style and star power during their #LosAngelesBuildersBall event. 🏠🎤 https://t.co/TIZcS3zfIa,2017-09-29 01:55:26,913582961093746688,7,45
2941,"As part of @BankofAmerica’s 2017 #GlobalBuild, employees will volunteer with #HabitatforHumanity in over 90 communities across 6 countries. https://t.co/WE5YwagAgj",2017-09-28 20:58:01,913508115596881921,23,61
2942,"The executive director of #Habitat Middle Keys, maintains a positive outlook as she surveys the damage in ""the heart of the Florida Keys."" https://t.co/RtGv4QT8EP",2017-09-28 16:51:15,913446012794101761,12,30
2943,"#TBT: Last month 160 @boyscouts from the U.S. &amp; Asia helped #Habitat build 9 new homes for earthquake affected families in Kavre, Nepal. https://t.co/JB69w9sOqv",2017-09-28 15:18:02,913422555167502337,7,17
2944,"After mobilizing 6 million young people, @HabitatYLB aims to train a new wave of leaders in the Asia-Pacific region. https://t.co/3Mx1P0MO41 https://t.co/nT8o9pERe6",2017-09-27 22:40:02,913171401686880259,10,31
2945,RT @SugarRayLeonard: What an organization to support! I love that @HabitatLA is making a difference in LA! Excited to be part of it! #LosAn…,2017-09-27 19:34:57,913124824859516934,7,0
2946,@SugarRayLeonard Looking good champ! Thanks for supporting #HabitatforHumanity! 🏠🥊,2017-09-27 18:27:49,913107929368268800,1,1
2947,@ForMomentum Thanks so much!,2017-09-27 17:10:06,913088371072880640,1,2
2948,A new partnership with @procoretech allows #HabitatforHumanity free access to cloud-based apps in the office or on the build site. #ThankYou https://t.co/VCSBmJZPBj,2017-09-27 16:40:02,913080804942782464,15,43
2949,@ubswny @Lexmark  Congratulations!,2017-09-27 16:09:51,913073208227713024,1,2
2950,@mapamojo @Moneyish Thanks!,2017-09-27 15:10:11,913058191667277824,1,1
2951,"@DwightNorton9  Well, Happy Birthday!",2017-09-27 15:04:25,913056742887628801,1,1
2952,"“Everyone — all of us, every last person on God’s earth — deserves decent shelter"" - Millard Fuller, founder of #HabitatforHumanity. #quotes https://t.co/1ZUYfXyryz",2017-09-27 14:14:02,913044061422080000,56,128
2953,RT @UNHABITAT: #UrbanOctober begins Oct. 2nd with #HabitatDay! This year's theme is Housing Policies: Affordable Homes. Learn more https://…,2017-09-27 13:18:28,913030078338076672,62,0
2954,#HabitatforHumanity has been named the “Best Nonprofit to Work for in 2017” by @Indeed. 🎉🏠💼 Details: https://t.co/KTMAevQ0tx https://t.co/BedBAkB9iS,2017-09-26 23:20:07,912819098974932992,52,125
2955,RT @HabitatDane: Wishing Herman Brandenburg a very happy 89th birthday today! Herman has been volunteering with Habitat for the last 25 YEA…,2017-09-26 22:15:06,912802737309536256,9,0
2956,#HabitatforHumanity has been named the “Best Nonprofit to Work for in 2017” by @Indeed. 👷‍♀️🎊🎉👷 We agree! https://t.co/MUQHQgGbZZ,2017-09-26 19:23:05,912759448803987461,36,84
2957,Why volunteer? Find out why so many choose to work with #HabitatforHumanity to improve lives. https://t.co/wlebsHuz3E,2017-09-26 18:14:00,912742063929745408,23,39
2958,"Debra Rainer of @HabitatKWLFK reacts to damage in Big Pine Key from #Irma, and explains #Habitat's role in affordable housing in the area. https://t.co/d0ClujROOZ",2017-09-26 14:46:34,912689861462814722,19,44
2959,Show your support in style. $10 from each shirt purchased will go to our #HabitatHammersBack hurricane response. https://t.co/zo2ZDOdcEG https://t.co/YUYvvNwbrd,2017-09-25 20:20:03,912411395261681665,7,9
2960,.@habitatnola supports the city’s musical roots. Meet a couple who moved into #MusiciansVillage last year. https://t.co/yCm5hD7TEl,2017-09-25 20:14:06,912409897886679045,4,22
2961,"#Congratulations to our CEO @JReckford for being named @NonProfitTimes Influencer of the Year. 
https://t.co/AT4dyRNVTj https://t.co/LKy0S2v3Vw",2017-09-25 16:19:01,912350737719537664,40,101
2962,"One of the most common questions asked about #Habitat is, ""Who qualifies for a Habitat home?"" Find the answer here. https://t.co/bUQGYQlpMS",2017-09-25 14:14:08,912319309384429568,16,28
2963,@DevynsKeith @huntsvillecity Congratulations!! 🏠🎉,2017-09-25 12:43:51,912296591796645888,1,2
2964,"With your support, #Habitat can help families restore their lives, so that fewer children like Lijeesha spend nights sleeping under tarps. https://t.co/TwRg89Vvvc",2017-09-25 00:00:11,912104407717830661,27,58
2965,Everyone builds with #Habitat for a reason. What is yours? https://t.co/TGhII2tyvU #DoGood https://t.co/HPmZVj2QRQ,2017-09-24 13:30:05,911945836652834816,9,31
2966,Why do people take #volunteer vacations with #Habitat? Let Natalie tell you what her trip to Guatemala meant to her. https://t.co/vqjDYOp61B,2017-09-23 19:50:00,911679058949361664,24,56
2967,".@EthanAllen in #HabitatforHumanity ReStores? Yes! Thanks to their donation of 44,000 products over the last two years. https://t.co/RXRe4DXYsn",2017-09-23 15:00:22,911606170284101634,12,50
2968,"Have you taken your #HabitatforHumanity selfie yet? If not, find out how to get involved today. https://t.co/OnX6LbXVF5 #FeelGoodFriday https://t.co/49uQMdAOOX",2017-09-22 19:14:02,911307620912435201,6,30
2969,Show your support in style. $10 from each shirt purchased will go to our #HabitatHammersBack hurricane response. https://t.co/60uvNPmp3s https://t.co/gpXKB8q6xU,2017-09-22 15:40:02,911253766158077954,17,21
2970,@SurvalMontreux #ThankYou for sharing such a beautiful image! 🏠👐,2017-09-22 15:13:23,911247056865497094,1,2
2971,RT @SurvalMontreux: On #PeaceDay2017 we're reminded of this wonderful image from our @SurvalMontreux girls' trip to #Kenya this March with…,2017-09-22 15:11:10,911246500981813248,10,0
2972,"Cleaning up after Hurricane #Irma, @Habitat_Collier volunteers helped residents in Naples take the first steps to recovery earlier today. https://t.co/HFP4dAS1p7",2017-09-21 23:22:09,911007671825965059,34,102
2973,Read Dylan’s reflections on his year of service with @HFHAmeriCorps. https://t.co/vPwt1sEcwO https://t.co/o3PoHh92SN,2017-09-21 20:20:02,910961842264199169,3,21
2974,RT @UWGymnastics: We'd like to thank @Habitat_org for letting us help build houses here for another year. #HabitatforHumanity #GymDawgs htt…,2017-09-21 19:13:09,910945008873824256,10,0
2975,The #HandinHand telethon announced that $55 million was raised to support people affected by hurricanes #Harvey and #Irma. 🤝 https://t.co/m9qsaHb2r7,2017-09-21 13:20:55,910856365349986304,18,53
2976,"“We can do more together.” This week, @habitatls partnered with other area nonprofits to help families impacted by Hurricane #Irma. https://t.co/FnxK47jFXL",2017-09-20 20:33:03,910602727922831360,17,42
2977,@bethwebbo Thanks for your message. Get in touch with the ReStore in your area to inquire about pick-up. Contact info here: https://t.co/vkr1TNpC1m,2017-09-20 19:27:36,910586260330352642,1,1
2978,@kcollegemlax #ThankYou for supporting #HabitatforHumanity. Looks like you had a great day for working outside! 🏠,2017-09-20 19:25:44,910585789045788673,1,2
2979,Every door opens up new opportunity. 🚪 Learn about all the ways you can volunteer at https://t.co/cZvnxCzuoQ. 🏠 #HabitatforHumanity https://t.co/h87CWwdlrj,2017-09-20 15:47:06,910530769088598018,24,46
2980,@chobeautyco @BenefitCanada @womenbuildGTA #ThankYou and good luck out there today! #HabitatforHumanity,2017-09-20 15:29:58,910526453833437190,1,3
2981,#ICYMI @SantanaCarlos helped unveil plans for a new #HabitatforHumanity neighborhood in Nevada that will include 5 custom benches. https://t.co/vc4wD8CdZ4,2017-09-19 22:54:00,910275814368907267,8,19
2982,CEO @JReckford explains Habitat’s plan to build back after the U.S. housing disaster caused by #Harvey and #Irma. https://t.co/u0Akm79JLC,2017-09-19 20:14:00,910235547695812608,37,53
2983,A decent home gives children the room to grow and to learn and to play. #HabitatforHumanity https://t.co/GZS2K8Lrel,2017-09-19 17:00:51,910186940569456643,27,57
2984,@TexasTech Such a great way to get students involved in the Lubbock community during #RaiderWelcomeWeek. Thank you for supporting #HabitatforHumanity!🏠,2017-09-19 16:40:01,910181694707249153,1,1
2985,@UDaytonLaw This is great! Thank you for supporting #HabitatforHumanity! 🏠👩‍🎓,2017-09-19 16:33:43,910180110480920582,1,2
2986,Affordable construction material made from toothpaste tubes? One of many innovations discussed at #ShelterTech 2017. https://t.co/7vFaBFpRus,2017-09-19 14:40:00,910151495131320320,9,21
2987,@CHRIS_Daughtry #ThankYou for your amazing support of #HabitatforHumanity. 🏠🎤,2017-09-19 13:43:22,910137241334370304,1,2
2988,#ThankYou for all your hard work and support! https://t.co/wdMbVcS4lE,2017-09-18 20:47:01,909881467391692801,10,23
2989,"#Daughtry is donating $50,000 to #HabitatHammersBack and is encouraging their fans to contribute as well. Details: https://t.co/cdktmaWVK6 https://t.co/9aSbv9vBkk",2017-09-18 18:14:08,909842994257375232,35,80
2990,"RT @ColumbusCrewSC: #CrewSC 💛's giving back! Check out what we did with @MAPFREIns, @ColumbiaGasOhio &amp; @Habitat_org. ⬇️ https://t.co/b8qNVo…",2017-09-18 17:47:48,909836367789686784,6,0
2991,@ColumbusCrewSC @MAPFREIns @ColumbiaGasOhio #ThankYou for supporting #HabitatforHumanity! 🏠⚽️,2017-09-18 17:47:40,909836332691787778,1,1
2992,@TheresaHardric3 Contact our Partner Service Center   800-HABITAT to see if they can help. Take care!,2017-09-18 16:13:20,909812592411136001,1,0
2993,@Nahidnal Here's more info on Habitat ReStore &amp; find one near you: https://t.co/bs5lDAp2Os,2017-09-18 15:43:23,909805056572166145,1,0
2994,@omaze @HabitatLA Great photo! Thank you for supporting #HabitatforHumanity! 🏠👷‍♀️,2017-09-18 15:08:12,909796200391614464,1,1
2995,Donate a vehicle to #HabitatforHumanity. We provide free towing whether it runs or not. Learn more. https://t.co/pmVpF5MggV https://t.co/4CFjUbZtSf,2017-09-18 14:40:06,909789130430836737,31,36
2996,Are you a youth leader? Check out our resources and programs for #students and youth groups. #DoGood https://t.co/A9ZLX5slTD https://t.co/73MS2CMxDY,2017-09-17 22:00:07,909537476624175104,16,21
2997,"#DidYouKnow #HabitatforHumanity homeowners pay an affordable mortgage on the homes they help build, like this one in Mississippi? https://t.co/07TbVGpP4x",2017-09-17 17:40:02,909472023264493569,34,61
2998,@CHRIS_Daughtry Thank you so much for your amazing support. #HabitatHammersBack,2017-09-16 22:32:02,909183122109079552,2,1
2999,This is the story of a dining room set donated to #HabitatforHumanity of Ellis County ReStore. https://t.co/wIRoUylrZJ #PayItForward,2017-09-16 19:20:01,909134797708152832,4,21
3000,Read Habitat CEO @JReckford’s reflections and resolve after he spent time working in Texas. #HabitatHammersBack https://t.co/69yqS5ikYZ,2017-09-16 14:00:04,909054280329568257,26,61
3001,@TheresaHardric3 Please contact our Partner Service Center: 800-HABITAT or publicinfo@habitat.org.,2017-09-15 22:57:29,908827137481863169,1,2
3002,"@CoachMcHale Thank YOU, Coach!",2017-09-15 21:48:46,908809843707916290,1,1
3003,Like or RT this if you plan to #volunteer with #HabitatforHumanity this fall! 🏠💪 https://t.co/FkgUAySO50,2017-09-15 19:40:05,908777461328105473,26,64
3004,Hear from just a few #HabitatforHumanity volunteers who share what motivates them to help their neighbors. https://t.co/uRmH7gN10B,2017-09-15 14:10:01,908694397004521472,9,26
3005,.@QuickenLoans is partnering with #HabitatforHumanity to strengthen communities during their second annual Neighborhoods Week. #ThankYou https://t.co/UqYeCatwmS,2017-09-15 13:20:02,908681817670262785,9,19
3006,"Congratulations and happy birthday to @deshaunwatson, who grew up in a #Habitat home, on his first @NFL start &amp; win. https://t.co/MNDZGbmpEV",2017-09-15 03:35:00,908534591069200385,29,78
3007,"Thank you for this wonderful video about Harold, a 100-year-old volunteer at @CorningReStore. https://t.co/dys7uaRy05",2017-09-15 00:12:08,908483537699033088,14,46
3008,#TBT One of our favorite photos of the Carters from the 2008 #HabitatCWP which helped rebuild communities impacted by Hurricane Katrina. https://t.co/Za4Om7rRFi,2017-09-14 19:40:30,908415175887290369,42,170
3009,"Starting today, @alexandani is donating 20% of sales from their new #CHARITYBYDESIGN bangle to #HabitatforHumanity. https://t.co/EZnPM3NAU5 https://t.co/FIw6c9trEU",2017-09-14 17:10:02,908377312437075968,10,25
3010,@alexandani These are great! #ThankYou for supporting #HabitatforHumanity! 🏠,2017-09-14 16:17:16,908364031953653760,1,1
3011,"Hurricane #Harvey flooded this colorful #Habitat house, but Lynn and Larry’s spirit will help rebuild their home. https://t.co/vKek80voMa",2017-09-14 15:20:01,908349624108425217,15,34
3012,Find out how #HabitatforHumanity and the @joinsolidground campaign have worked to help many Honduran families:  https://t.co/bTChqfU9sK,2017-09-14 14:00:20,908329570352459776,7,16
3013,"Habitat CEO @JReckford thanks keystone partners @GM, @dowchemical, @Thrivent, and American wind energy industry for their support. https://t.co/JhplTRAIqt",2017-09-14 13:06:50,908316106858942464,11,33
3014,"David Letterman, a longtime #HabitatforHumanity supporter, spent time volunteering with #Harvey cleanup in Houston this week. https://t.co/ZbI7t6apd1",2017-09-13 20:23:54,908063710224232449,51,108
3015,"Like many disaster-affected areas before them, communities devastated by #Harvey &amp; #Irma will be rebuilt &amp; restored. https://t.co/hzhIiwDWp2",2017-09-13 17:14:03,908015933125472256,32,56
3016,#ICYMI You can watch last night's #HandinHand telethon here. There is still time to donate. #HabitatHammersBack https://t.co/1OOrPXrdPt,2017-09-13 14:40:04,907977181262950400,13,27
3017,RT @MTV: 8 powerful moments from the #HandInHand hurricane relief telethon: https://t.co/AwkGyYNt7A https://t.co/QDl39g28V0,2017-09-13 14:36:00,907976159941595136,238,0
3018,@CynthiaBailey10 @MaLBaileyMassie @thekenyamoore #ThankYou for supporting #HabitatforHumanity and #HabitatHammersBack!,2017-09-13 14:09:31,907969496090017792,1,0
3019,RT @RoycedaVoyce: Honored to work on this video w/ @ocedarclean &amp; @habitat_org celebrating a family’s homeownership journey &amp; the work Habi…,2017-09-13 13:34:46,907960747791192066,26,0
3020,@SimplyNicoleEST You may sign up for eventual volunteer opportunities: https://t.co/A5TRIB6AGJ   Thanks!,2017-09-13 12:40:22,907947057750708224,2,0
3021,Missed the #HandinHand telethon? You can still donate after the show at https://t.co/3YN7rBZXHj. Or text GIVE to 80077. #HabitatHammersBack https://t.co/q6MYGKbjxU,2017-09-13 10:40:05,907916789409107968,19,27
3022,Missed the #HandinHand telethon? You can still donate after the show at https://t.co/3YN7rBZXHj. Or text GIVE to 80077. #HabitatHammersBack https://t.co/d0NYLX1a2f,2017-09-13 03:14:05,907804548646961158,29,36
3023,Missed the #HandinHand telethon? You can still donate after the show at https://t.co/3YN7rBZXHj. Or text GIVE to 80077. #HabitatHammersBack https://t.co/9hE8fUzuDa,2017-09-13 01:00:15,907770870575366145,59,69
3024,Great job @DariusRucker! We can't get by without help from friends like you! #HandinHand #HabitatHammersBack https://t.co/PNTyzTWDhV,2017-09-13 00:42:48,907766477356445697,17,63
3025,Thanks for the shoutout @KellyRowland and working with Habitat! #HandinHand #HabitatHammersBack https://t.co/6NnI1RqhqI,2017-09-13 00:12:41,907758897636806657,32,68
3026,"Watch the #HandinHand telethon here and help hurricane recovery, including #HabitatHammersBack. https://t.co/0N1dWeFwR7",2017-09-12 23:51:47,907753638310940672,46,61
3027,"RT @handinhandfund: PHONE LINES ARE NOW OPEN &amp; CELEBRITIES ARE STANDING BY TO TAKE YOUR CALLS &amp; DONATIONS

☎️ 1 (800) 258-6000 
@TheRock ht…",2017-09-12 23:47:03,907752448999264258,498,0
3028,#ThankYou @Thrivent for joining #HabitatforHumanity in disaster recovery and pledging $3M! #HabitatHammersBack https://t.co/vEH6M7XgPg https://t.co/3oYO3ERBwD,2017-09-12 21:40:08,907720506945818624,15,44
3029,@AARPSD @AARPSD #ThankYou! Looks like you did a great job.,2017-09-12 20:01:07,907695589047062528,1,1
3030,@tristanrichards @TaylorFrey1782 We ❤ #HabitatEnthusiasts AND #HabitatJunkies. Thanks for your support!,2017-09-12 19:57:52,907694770235084803,1,2
3031,We'll be sharing the livestream of the #HandinHand telethon for hurricane recovery at 8 p.m. ET. #HabitatHammersBack https://t.co/0N1dWeFwR7,2017-09-12 18:40:03,907675189814624256,31,52
3032,@HunterFanCo #ThankYou for supporting #HabitatforHumanity!,2017-09-12 18:39:16,907674992321728513,1,2
3033,@TanyaBernice1 Thank you for your message. Please visit our website to learn how to apply for a home: https://t.co/pynrF2l8NC,2017-09-12 16:16:30,907639063175467008,1,0
3034,"Tonight, Houston's @BunBTrillOG will help produce the #HandinHand telethon. Yesterday, he joined Habitat CEO @JReckford in cleanup efforts. https://t.co/pr7OCyyQUC",2017-09-12 16:14:08,907638468301475840,23,61
3035,@MichalaSouris Habitat does have local offices in the Caribbean. https://t.co/p06vTaf7sm,2017-09-12 16:13:31,907638312084676613,1,2
3036,RT @ocedarclean: #Ocedar is proud to announce a new partnership with @Habitat_org. We are committed to #makehomehappen for families through…,2017-09-12 15:54:04,907633418283954176,8,0
3037,#ThankYou once again @dowchemical for joining #Habitat in disaster recovery and donating $1M! #HabitatHammersBack https://t.co/iMZQqrkeBn https://t.co/poFtk9I1sa,2017-09-12 15:10:04,907622346332295174,6,14
3038,RT @marklopeztkd: About to start helping a neighborhood rebuild in NE #Houston through @Habitat_org w/ my company @UBS. Of course I found @…,2017-09-12 14:51:08,907617582278172672,6,0
3039,@WareinLA #ThankYou for supporting #HabitatforHumanity!,2017-09-12 14:48:11,907616839462789122,1,1
3040,Tonight is the #HandinHand telethon! We are excited for all the support for #Harvey and #Irma response efforts! https://t.co/YpLrmBP9Wh,2017-09-12 13:40:01,907599681521438720,34,52
3041,#ThankYou @GM for supporting #HabitatforHumanity in disaster recovery and donating $1M! #HabitatHammersBack https://t.co/9oBefYoiQT https://t.co/ZvihSjwaqy,2017-09-12 00:40:05,907403404858851329,18,45
3042,#HabitatHammersBack with some of the nation’s biggest stars tomorrow night at the #HandinHand telethon! https://t.co/g3UH7aVLlx https://t.co/3xZMouTf2u,2017-09-11 22:14:04,907366659966603271,15,28
3043,"On #NationalDayofService, Habitat CEO @JReckford joined @HoustonHabitat leaders and volunteers in hurricane cleanup. https://t.co/jZWvvclaTl",2017-09-11 21:07:00,907349784079597573,20,34
3044,"@CurtisStrategy We can let 
 you know about volunteer opportunities as they become available . https://t.co/A5TRIB6AGJ",2017-09-11 20:06:10,907334473037082625,1,0
3045,"RT @MrDrewScott: Thinking about everyone who has been impacted by #Irma &amp; #Harvey. @Habitat_org is mobilizing, how you can help: https://t.…",2017-09-11 19:55:51,907331878813872130,38,0
3046,#ThankYou American wind energy industry for supporting #HabitatforHumanity with $1M! #windworks #HabitatHammersBack https://t.co/KUpH5R8dI9 https://t.co/6xm0mWhXgF,2017-09-11 19:50:03,907330415945555971,8,16
3047,.@MrSilverScott and @MrDrewScott want you to support our response to recent hurricanes through #HabitatHammersBack. https://t.co/vyMWDyTPuD https://t.co/QqhGzAWNPs,2017-09-11 18:35:50,907311738915356673,45,134
3048,RT @JReckford: Whole n'hood was 3 ft underwater. First step in recovery is gutting everything that got wet. #HabitatHammersBack #NationalDa…,2017-09-11 17:49:50,907300164838285313,16,0
3049,#Habitat is a beneficiary of #HandinHand. We appreciate the support for our #HabitatHammersBack efforts! https://t.co/Jm3Y5z2Var https://t.co/DfpKjJTos5,2017-09-11 16:20:03,907277568721784834,14,27
3050,RT @JReckford: Have landed in Houston to help with clean up and meet families affected by the storms. #NationalDayofService #HabitatHammers…,2017-09-11 14:15:29,907246221097623552,14,0
3051,@JJOE2424 #ThankYou for your support and good luck this season!,2017-09-11 13:03:00,907227981080297473,1,1
3052,.@shopthemine comes through again with a commitment of $1M worth of products for Habitat #ReStores. Thank you! https://t.co/QSu2oK5ZjF https://t.co/675PukMveF,2017-09-10 15:48:03,906907126777380864,9,30
3053,.@GM gives $1M and joins #HabitatforHumanity for hurricanes Harvey and Irma recovery. #ThankYou  https://t.co/rdt4wH2scH https://t.co/Ol06TAOckX,2017-09-10 14:50:03,906892533053186053,22,46
3054,.@dowchemical builds on 35 years with #HabitatforHumanity to support hurricane recovery. #ThankYou  https://t.co/0QnVBKxDKc https://t.co/t7su0WzoE1,2017-09-10 14:45:31,906891391439171589,10,21
3055,U.S. wind energy industry joins our hurricane response with generous $1M donation! #windworks #HabitatHammersBack https://t.co/BWHYcBM30L https://t.co/vfIjDksrVl,2017-09-10 13:50:02,906877428206903296,15,50
3056,"Just as for #HurricaneKatrina for &amp; Mo. tornado, @Thrivent joins #HabitatforHumanity for hurricane recovery. #Thanks https://t.co/G2Bp51CgUQ https://t.co/0wzlIc44tL",2017-09-10 13:30:02,906872394064777216,11,22
3057,#Harvey clean-up continues in Texas while we await #Irma's full impact. We're ready to help. #HabitatHammersBack https://t.co/9o7rtZtGFE https://t.co/q8FUJrdV5c,2017-09-09 17:19:03,906567639287332867,29,74
3058,"#FeelGoodFriday It feels good to help others! Here's how: #HabitatHammersBack for hurricane recovery &amp; you can, too. https://t.co/biJaF98ZGM https://t.co/8aghQaGCi3",2017-09-08 17:35:03,906209277844611077,25,38
3059,"Ready to close on new Habitat homes -- but like so many families, #HurricaneHarvey has changed everything. https://t.co/nt0Hgb4eU3 https://t.co/Nc6DO4O4DG",2017-09-08 15:31:03,906178073195839488,10,13
3060,"RT @CarterCenter: Former U.S. Presidents Launch ""One America Appeal"" to Help Hurricane Victims https://t.co/1eb9TLXX8u #OneAmericaAppeal #H…",2017-09-08 12:14:18,906128559684681728,1687,0
3061,"Read the Youth Declaration, one of the outputs from the recently concluded 6th Asia-Pacific Housing Forum https://t.co/NJmuWaXnhn #APHF6 https://t.co/C6AEQLA9M6",2017-09-08 02:15:05,905977762208522240,8,12
3062,We have concluded the 6th Asia-Pacific Housing Forum. Let's seize the momentum to act for decent housing for all. #APHF6 #APHousingForum https://t.co/3qGfamKbtm,2017-09-08 01:40:03,905968945877929984,12,18
3063,Habitat COO @Tjada McKenna closed the #APHousingForum with key takeaways and inspirational words. #APHF6 https://t.co/dki5uyDjH1,2017-09-08 01:00:09,905958904995205121,9,26
3064,@shopthemine comes through again with a commitment of $1M worth of products for Habitat #ReStores. Thank you! https://t.co/aK5xH4pnQT https://t.co/SSQVLJtyF8,2017-09-07 19:09:46,905870729488592896,2,3
3065,Thank you for your support! https://t.co/BSoTHIDPMC,2017-09-07 18:49:55,905865732843601921,6,11
3066,Thank you @alexandani for your support! https://t.co/7vRptCNgVg,2017-09-07 17:27:10,905844907851620352,9,26
3067,#HabitatforHumanity working with local offices in projected path of #HurricaneIrma to prepare response.  https://t.co/KN9uRjIbCn https://t.co/gkcpi6dqRe,2017-09-07 15:27:55,905814896511733761,41,54
3068,Hong Kong chief executive Carrie Lam announces new policy to support young families to owning decent houses. https://t.co/VLCFCP8Qm6 #APHF6 https://t.co/bEIe6xMSdS,2017-09-07 03:00:08,905626711731167233,10,22
3069,"At the #APHF6 opening plenary, Habitat CEO @JReckford called for stakeholders at all levels to work together. https://t.co/nr2Dr5B5lr",2017-09-07 02:33:05,905619903696297984,14,30
3070,"Carrie Lam, Hong Kong chief executive, cites the ""spirit of partnership"" present in @habitat_org's work at the #APHF6. https://t.co/XFNdsFsjD9",2017-09-07 02:00:05,905611601419620353,3,9
3071,"Take a peek into the #APHousingForum. Check out these photos! https://t.co/V57l1zjwbi 
#APHF6 https://t.co/Nbbj39zW9X",2017-09-07 01:34:06,905605060066934784,6,22
3072,"""It is not a lack of land, but a lack of consensus."" - Carrie Lam, Hong Kong Chief Executive, keynote speaker at #APHousingForum. #APHF6 https://t.co/WdCOAQKTah",2017-09-07 01:00:06,905596504932569090,7,13
3073,#HabitatforHumanity working with local offices in projected path of #HurricaneIrma to prepare response.  https://t.co/0RMkV67BSH https://t.co/pIvsXNtJaT,2017-09-06 19:50:05,905518486952300545,51,70
3074,"While rethinking UN-HABITAT, @Habitat_org calls on @UN recommit to safe, affordable housing worldwide.https://t.co/sfMp2oDD9D @JReckford",2017-09-06 17:00:09,905475721216368641,10,22
3075,#HabitatHammersBack at hurricanes and so can you! Take a selfie with our sign and reply when you donate! Get yours:  https://t.co/BZx0vfUc82 https://t.co/ZEKy4dm8PV,2017-09-06 15:05:16,905446809836937216,25,39
